类别,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,5.8,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,5.8,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,5.8,10.6,10.6,10.6,10.6
科技,10.6,10.6,5.8,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,7.7,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
科技,10.6,10.6,10.6,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,4.2,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,6.699999999999999,10.6,10.6,7.166666666666666
暴雨灾害,10.6,6.7,4.2666666666666675,5.8,10.6,10.6,4.2
暴雨灾害,10.6,10.6,4.157142857142857,6.699999999999999,10.6,10.6,6.566666666666666
暴雨灾害,10.6,10.6,4.2666666666666675,2.6285714285714286,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,4.8,10.6,10.6,3.98
暴雨灾害,10.6,10.6,4.2666666666666675,4.2,10.6,10.6,6.699999999999999
暴雨灾害,10.6,10.6,4.2666666666666675,6.7,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,6.7
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,3.483333333333333,10.6,10.6,4.725
暴雨灾害,10.6,10.6,4.2666666666666675,5.633333333333333,10.6,10.6,5.966666666666666
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,2.92
暴雨灾害,10.6,5.8,4.2666666666666675,10.6,10.6,10.6,4.2
暴雨灾害,10.6,10.6,4.157142857142857,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,5.866666666666667
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,5.42
暴雨灾害,10.6,10.6,7.05,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,7.55,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,2.1,3.4,10.6,5.8
暴雨灾害,10.6,10.6,3.918181818181818,10.6,10.6,10.6,6.199999999999999
暴雨灾害,10.6,10.6,7.05,10.6,10.6,10.6,10.6
暴雨灾害,10.6,5.8,4.2666666666666675,5.8,10.6,10.6,2.49
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.157142857142857,5.8,10.6,10.6,6.566666666666666
暴雨灾害,10.6,10.6,4.2666666666666675,6.7,10.6,10.6,7.05
暴雨灾害,10.6,2.3714285714285714,4.2666666666666675,3.2800000000000002,10.6,10.6,1.7333333333333332
暴雨灾害,10.6,4.2,4.2666666666666675,10.6,10.6,10.6,4.2
暴雨灾害,10.6,10.6,10.6,3.2800000000000002,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,6.566666666666666
暴雨灾害,10.6,10.6,7.05,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.011111111111111,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,2.92,10.6,10.6,10.6
暴雨灾害,10.6,5.8,3.4555555555555557,2.2,10.6,10.6,3.4
暴雨灾害,10.6,10.6,4.2666666666666675,7.05,10.6,10.6,5.966666666666666
暴雨灾害,10.6,10.6,4.157142857142857,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,4.3,10.6,10.6,10.6
暴雨灾害,10.6,5.8,4.2666666666666675,10.6,10.6,10.6,2.92
暴雨灾害,10.6,6.2,4.2666666666666675,7.05,10.6,10.6,5.8
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,5.966666666666666
暴雨灾害,10.6,10.6,4.2666666666666675,3.4,10.6,10.6,3.75
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,4.2,4.157142857142857,10.6,10.6,10.6,2.3545454545454545
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,6.7,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,7.05,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.157142857142857,4.3,10.6,10.6,4.68
暴雨灾害,10.6,5.8,4.2666666666666675,10.6,10.6,10.6,5.8
暴雨灾害,10.6,10.6,4.2666666666666675,4.2,10.6,10.6,5.033333333333333
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,3.483333333333333,10.6,10.6,3.9800000000000004
暴雨灾害,10.6,10.6,4.2666666666666675,3.98,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,7.05,10.6,10.6,5.966666666666666
暴雨灾害,10.6,10.6,4.157142857142857,10.6,10.6,10.6,10.6
暴雨灾害,10.6,5.866666666666667,4.2666666666666675,10.6,10.6,10.6,4.2
暴雨灾害,10.6,4.2,4.2666666666666675,10.6,10.6,10.6,3.8499999999999996
暴雨灾害,10.6,5.8,4.2666666666666675,10.6,10.6,10.6,5.8
暴雨灾害,10.6,10.6,10.6,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,6.7,10.6,10.6,10.6
暴雨灾害,10.6,10.6,10.6,5.8,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,3.85,10.6,10.6,10.6
暴雨灾害,10.6,10.6,10.6,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.157142857142857,7.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,4.2,10.6,10.6,10.6
暴雨灾害,10.6,10.6,3.8,2.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,5.8
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,7.05
暴雨灾害,10.6,10.6,4.2666666666666675,4.2,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,6.699999999999999,10.6,10.6,4.725
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,10.6,5.8,10.6,10.6,5.8
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,2.6285714285714286
暴雨灾害,10.6,10.6,4.2666666666666675,7.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,3.8,10.6,10.6,10.6,10.6
暴雨灾害,10.6,5.8,4.2666666666666675,10.6,10.6,10.6,2.9
暴雨灾害,10.6,1.633333333333333,4.2666666666666675,10.6,10.6,10.6,2.6
暴雨灾害,10.6,10.6,10.6,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,5.966666666666666,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,7.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,3.45,3.85,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,3.128571428571428,10.6,10.6,5.033333333333333
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,7.55
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,4.2
暴雨灾害,10.6,5.8,4.2666666666666675,4.2,10.6,10.6,5.966666666666666
暴雨灾害,10.6,10.6,4.2666666666666675,3.128571428571428,10.6,10.6,5.033333333333333
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,5.8
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,5.8
暴雨灾害,10.6,10.6,4.2666666666666675,5.625,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,8.45
暴雨灾害,10.6,10.6,10.6,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,3.7625,2.67,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,5.175
暴雨灾害,10.6,5.866666666666667,4.2666666666666675,2.9333333333333336,10.6,10.6,3.78
暴雨灾害,10.6,10.6,4.157142857142857,4.016666666666667,10.6,10.6,10.6
暴雨灾害,10.6,5.8,4.2666666666666675,4.3,10.6,10.6,10.6
暴雨灾害,10.6,5.8,4.2666666666666675,10.6,10.6,10.6,5.8
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,6.699999999999999,10.6,10.6,7.166666666666666
暴雨灾害,10.6,10.6,4.2666666666666675,2.49,10.6,10.6,4.475
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,2.3100000000000005,10.6,10.6,6.7
暴雨灾害,10.6,10.6,3.8,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,10.6,10.6,10.6,10.6,10.6
暴雨灾害,10.6,4.2,4.2666666666666675,10.6,10.6,10.6,3.291666666666667
暴雨灾害,10.6,2.2666666666666666,4.157142857142857,6.7,10.6,10.6,2.9857142857142858
暴雨灾害,10.6,4.8,4.057142857142857,3.2800000000000002,10.6,10.6,6.7
暴雨灾害,10.6,10.6,4.2666666666666675,6.699999999999999,10.6,10.6,5.966666666666666
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,6.566666666666666
暴雨灾害,10.6,10.6,10.6,5.8,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,5.033333333333333,10.6,10.6,4.425
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.075,5.033333333333333,10.6,10.6,2.284615384615385
暴雨灾害,10.6,10.6,10.6,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,3.4,10.6,10.6,5.8
暴雨灾害,10.6,5.8,4.2666666666666675,5.033333333333333,10.6,10.6,2.871428571428571
暴雨灾害,10.6,10.6,4.2666666666666675,2.92,10.6,6.699999999999999,6.7
暴雨灾害,10.6,5.8,4.157142857142857,5.8,10.6,10.6,4.475
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,3.6428571428571423
暴雨灾害,10.6,10.6,4.2666666666666675,2.9,10.6,10.6,10.6
暴雨灾害,10.6,5.866666666666667,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,5.966666666666666
暴雨灾害,10.6,10.6,4.2666666666666675,4.2,10.6,10.6,5.366666666666666
暴雨灾害,10.6,10.6,4.2666666666666675,6.699999999999999,10.6,10.6,6.566666666666666
暴雨灾害,10.6,10.6,4.2666666666666675,2.425,10.6,10.6,5.966666666666666
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,10.6,10.6,10.6,10.6,10.6
暴雨灾害,10.6,6.7,4.2666666666666675,2.6285714285714286,10.6,10.6,4.2
暴雨灾害,10.6,10.6,4.157142857142857,6.7,10.6,10.6,7.05
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,6.7
暴雨灾害,10.6,10.6,4.2666666666666675,4.2,10.6,10.6,6.7
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,2.6,1.784,2.25,6.7,2.3100000000000005,1.564705882352941
暴雨灾害,10.6,10.6,4.157142857142857,4.2,10.6,10.6,4.7
暴雨灾害,10.6,5.8,4.2666666666666675,5.8,10.6,10.6,3.128571428571428
暴雨灾害,10.6,10.6,4.2666666666666675,3.483333333333333,10.6,10.6,10.6
暴雨灾害,10.6,4.2,4.2666666666666675,4.2,10.6,10.6,3.6428571428571423
暴雨灾害,10.6,10.6,10.6,8.45,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,6.699999999999999,10.6,10.6,7.166666666666666
暴雨灾害,10.6,10.6,4.2666666666666675,2.4666666666666663,10.6,10.6,3.4
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,4.275
暴雨灾害,10.6,5.8,4.157142857142857,4.28,10.6,10.6,5.275
暴雨灾害,10.6,10.6,4.157142857142857,3.4,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,2.92,10.6,10.6,2.39
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,3.128571428571428,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,4.8,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,5.8,4.2666666666666675,4.2,10.6,10.6,5.8
暴雨灾害,10.6,10.6,4.157142857142857,5.8,10.6,10.6,5.366666666666666
暴雨灾害,10.6,10.6,4.2666666666666675,3.4,10.6,10.6,3.483333333333333
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,5.8,4.2666666666666675,5.8,10.6,10.6,10.6
暴雨灾害,10.6,10.6,2.546666666666667,4.8,10.6,10.6,1.96
暴雨灾害,10.6,10.6,3.8,10.6,10.6,10.6,2.92
暴雨灾害,10.6,10.6,4.2666666666666675,6.7,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,10.6,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.011111111111111,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,6.699999999999999,10.6,10.6,5.966666666666666
暴雨灾害,10.6,10.6,2.757142857142857,4.725,10.6,10.6,2.3714285714285714
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,3.128571428571428,10.6,10.6,10.6
